Run,Model,Noise Reduction,Feature Extraction,Hyper-tuning,MAE,MSE,RMSE,R2
7,lgbm,spectral_sub_dynamic,spectral_centroid,default,1.1843,2.0747,1.4404,-0.0129
7,lgbm,steg,spectral_centroid,default,1.1466,1.9169,1.3845,0.0642
7,lgbm,wiener,spectral_centroid,default,1.1755,2.0733,1.4399,-0.0122
7,lgbm,bandpass,spectral_centroid,grid,1.1917,2.0687,1.4383,-0.0099
7,lgbm,db1_dwt,spectral_centroid,grid,1.1872,2.0968,1.4480,-0.0236
7,lgbm,db8_dwt,spectral_centroid,grid,1.1856,2.0515,1.4323,-0.0015
7,lgbm,raw,spectral_centroid,grid,1.1973,2.0836,1.4435,-0.0172
7,lgbm,spectral_sub_dynamic,spectral_centroid,grid,1.1843,2.0747,1.4404,-0.0129
7,lgbm,steg,spectral_centroid,grid,1.1490,1.9330,1.3903,0.0563
7,lgbm,wiener,spectral_centroid,grid,1.1755,2.0733,1.4399,-0.0122
7,lgbm,bandpass,spectral_centroid,random,1.1953,2.0870,1.4447,-0.0189
7,lgbm,db1_dwt,spectral_centroid,random,1.2999,2.5753,1.6048,-0.2572
7,lgbm,db8_dwt,spectral_centroid,random,1.1868,2.0553,1.4336,-0.0034
7,lgbm,raw,spectral_centroid,random,1.1996,2.0950,1.4474,-0.0228
7,lgbm,spectral_sub_dynamic,spectral_centroid,random,1.1843,2.0747,1.4404,-0.0129
7,lgbm,steg,spectral_centroid,random,1.1461,1.9447,1.3945,0.0506
7,lgbm,wiener,spectral_centroid,random,1.1755,2.0733,1.4399,-0.0122
7,lgbm,bandpass,spectral_contrast,bayesian,1.3817,2.8580,1.6906,-0.3953
7,lgbm,db1_dwt,spectral_contrast,bayesian,1.1857,2.0788,1.4418,-0.0148
7,lgbm,db8_dwt,spectral_contrast,bayesian,1.3277,2.7303,1.6524,-0.3329
7,lgbm,raw,spectral_contrast,bayesian,1.2042,2.0930,1.4467,-0.0218
7,lgbm,spectral_sub_dynamic,spectral_contrast,bayesian,1.1329,2.0259,1.4234,0.0110
7,lgbm,steg,spectral_contrast,bayesian,1.1849,2.0849,1.4439,-0.0178
7,lgbm,wiener,spectral_contrast,bayesian,1.1624,2.0398,1.4282,0.0042
7,lgbm,bandpass,spectral_contrast,default,1.1936,2.1517,1.4669,-0.0505
7,lgbm,db1_dwt,spectral_contrast,default,1.1857,2.0796,1.4421,-0.0152
7,lgbm,db8_dwt,spectral_contrast,default,1.3816,2.6671,1.6331,-0.3021
7,lgbm,raw,spectral_contrast,default,1.2431,2.3216,1.5237,-0.1334
7,lgbm,spectral_sub_dynamic,spectral_contrast,default,1.1529,2.0924,1.4465,-0.0215
7,lgbm,steg,spectral_contrast,default,1.1184,1.7013,1.3043,0.1694
7,lgbm,wiener,spectral_contrast,default,1.0479,1.7545,1.3246,0.1435
7,lgbm,bandpass,spectral_contrast,grid,1.1971,2.1728,1.4740,-0.0607
7,lgbm,db1_dwt,spectral_contrast,grid,1.1857,2.0785,1.4417,-0.0147
7,lgbm,db8_dwt,spectral_contrast,grid,1.2239,2.1891,1.4796,-0.0687
7,lgbm,raw,spectral_contrast,grid,1.2125,2.1278,1.4587,-0.0388
7,lgbm,spectral_sub_dynamic,spectral_contrast,grid,1.1529,2.0924,1.4465,-0.0215
7,lgbm,steg,spectral_contrast,grid,1.1857,1.8932,1.3759,0.0757
7,lgbm,wiener,spectral_contrast,grid,1.0454,1.7715,1.3310,0.1352
7,lgbm,bandpass,spectral_contrast,random,1.1857,2.0894,1.4455,-0.0201
7,lgbm,db1_dwt,spectral_contrast,random,1.1857,2.0891,1.4454,-0.0199
7,lgbm,db8_dwt,spectral_contrast,random,1.1788,1.9782,1.4065,0.0342
7,lgbm,raw,spectral_contrast,random,1.2191,2.1875,1.4790,-0.0679
7,lgbm,spectral_sub_dynamic,spectral_contrast,random,1.1516,2.0260,1.4234,0.0109
7,lgbm,steg,spectral_contrast,random,1.1859,2.0903,1.4458,-0.0205
7,lgbm,wiener,spectral_contrast,random,1.1312,1.9674,1.4027,0.0395
7,lgbm,bandpass,spectral_flux,bayesian,1.1861,2.0899,1.4457,-0.0203
7,lgbm,db1_dwt,spectral_flux,bayesian,1.1845,1.8733,1.3687,0.0855
7,lgbm,db8_dwt,spectral_flux,bayesian,1.1757,2.0548,1.4334,-0.0031
7,lgbm,raw,spectral_flux,bayesian,1.1856,2.0882,1.4450,-0.0194
7,lgbm,spectral_sub_dynamic,spectral_flux,bayesian,1.0558,1.6744,1.2940,0.1825
7,lgbm,steg,spectral_flux,bayesian,1.0837,1.7245,1.3132,0.1581
7,lgbm,wiener,spectral_flux,bayesian,1.1857,2.0889,1.4453,-0.0198
7,lgbm,bandpass,spectral_flux,default,1.1849,2.0952,1.4475,-0.0228
7,lgbm,db1_dwt,spectral_flux,default,1.2433,2.1014,1.4496,-0.0259
7,lgbm,db8_dwt,spectral_flux,default,1.1677,2.0774,1.4413,-0.0142
7,lgbm,raw,spectral_flux,default,1.1857,2.0934,1.4469,-0.0220
7,lgbm,spectral_sub_dynamic,spectral_flux,default,1.1671,2.0385,1.4277,0.0048
7,lgbm,steg,spectral_flux,default,1.1512,1.9968,1.4131,0.0252
7,lgbm,wiener,spectral_flux,default,1.1857,2.0789,1.4418,-0.0149
7,lgbm,bandpass,spectral_flux,grid,1.1856,2.0898,1.4456,-0.0202
7,lgbm,db1_dwt,spectral_flux,grid,1.2293,2.0772,1.4412,-0.0141
7,lgbm,db8_dwt,spectral_flux,grid,1.1677,2.0774,1.4413,-0.0142
7,lgbm,raw,spectral_flux,grid,1.1857,2.0896,1.4456,-0.0201
7,lgbm,spectral_sub_dynamic,spectral_flux,grid,1.1671,2.0385,1.4277,0.0048
7,lgbm,steg,spectral_flux,grid,1.1512,1.9968,1.4131,0.0252
7,lgbm,wiener,spectral_flux,grid,1.1857,2.0883,1.4451,-0.0195
7,lgbm,bandpass,spectral_flux,random,1.5247,2.8871,1.6991,-0.4095
7,lgbm,db1_dwt,spectral_flux,random,1.2105,2.0241,1.4227,0.0119
7,lgbm,db8_dwt,spectral_flux,random,1.1823,2.0794,1.4420,-0.0152
7,lgbm,raw,spectral_flux,random,1.1856,2.0882,1.4450,-0.0194
7,lgbm,spectral_sub_dynamic,spectral_flux,random,1.0370,1.6690,1.2919,0.1852
7,lgbm,steg,spectral_flux,random,1.1500,1.9596,1.3999,0.0433
7,lgbm,wiener,spectral_flux,random,1.1857,2.0892,1.4454,-0.0199
7,lgbm,bandpass,spectral_rolloff,bayesian,1.2008,2.1272,1.4585,-0.0385
7,lgbm,db1_dwt,spectral_rolloff,bayesian,1.1857,2.0892,1.4454,-0.0200
7,lgbm,db8_dwt,spectral_rolloff,bayesian,1.1888,2.0854,1.4441,-0.0181
7,lgbm,raw,spectral_rolloff,bayesian,1.1958,2.1108,1.4529,-0.0305
7,lgbm,spectral_sub_dynamic,spectral_rolloff,bayesian,1.1835,2.0819,1.4429,-0.0164
7,lgbm,steg,spectral_rolloff,bayesian,1.1984,2.0869,1.4446,-0.0188
7,lgbm,wiener,spectral_rolloff,bayesian,1.1654,2.1030,1.4502,-0.0267
7,lgbm,bandpass,spectral_rolloff,default,1.1942,2.0961,1.4478,-0.0233
7,lgbm,db1_dwt,spectral_rolloff,default,1.1886,2.0878,1.4449,-0.0193
7,lgbm,db8_dwt,spectral_rolloff,default,1.1857,2.0833,1.4434,-0.0171
7,lgbm,raw,spectral_rolloff,default,1.1924,2.0872,1.4447,-0.0189
7,lgbm,spectral_sub_dynamic,spectral_rolloff,default,1.1805,2.0679,1.4380,-0.0095
7,lgbm,steg,spectral_rolloff,default,1.1595,2.0149,1.4195,0.0163
7,lgbm,wiener,spectral_rolloff,default,1.1379,2.1753,1.4749,-0.0620
7,lgbm,bandpass,spectral_rolloff,grid,1.1866,2.0898,1.4456,-0.0202
7,lgbm,db1_dwt,spectral_rolloff,grid,1.1860,2.0891,1.4454,-0.0199
7,lgbm,db8_dwt,spectral_rolloff,grid,1.1857,2.0833,1.4434,-0.0171
7,lgbm,raw,spectral_rolloff,grid,1.1924,2.0872,1.4447,-0.0189
7,lgbm,spectral_sub_dynamic,spectral_rolloff,grid,1.1805,2.0679,1.4380,-0.0095
7,lgbm,steg,spectral_rolloff,grid,1.1595,2.0149,1.4195,0.0163
7,lgbm,wiener,spectral_rolloff,grid,1.1379,2.1753,1.4749,-0.0620
7,lgbm,bandpass,spectral_rolloff,random,1.1862,2.0905,1.4459,-0.0206
7,lgbm,db1_dwt,spectral_rolloff,random,1.1857,2.0892,1.4454,-0.0200
7,lgbm,db8_dwt,spectral_rolloff,random,1.1848,2.0739,1.4401,-0.0125
7,lgbm,raw,spectral_rolloff,random,1.2070,2.1576,1.4689,-0.0533
7,lgbm,spectral_sub_dynamic,spectral_rolloff,random,1.1899,2.0976,1.4483,-0.0240
7,lgbm,steg,spectral_rolloff,random,1.1815,2.0658,1.4373,-0.0085
7,lgbm,wiener,spectral_rolloff,random,1.1295,2.1556,1.4682,-0.0524
7,lgbm,bandpass,zcr,bayesian,1.1857,2.0353,1.4266,0.0064
7,lgbm,db1_dwt,zcr,bayesian,1.2093,2.1624,1.4705,-0.0557
7,lgbm,db8_dwt,zcr,bayesian,1.1951,2.1166,1.4548,-0.0333
7,lgbm,raw,zcr,bayesian,1.1623,1.9559,1.3985,0.0451
7,lgbm,spectral_sub_dynamic,zcr,bayesian,1.1853,2.0883,1.4451,-0.0195
7,lgbm,steg,zcr,bayesian,1.1847,2.0859,1.4443,-0.0183
7,lgbm,wiener,zcr,bayesian,1.1837,2.0810,1.4426,-0.0159
7,lgbm,bandpass,zcr,default,1.1857,2.0592,1.4350,-0.0053
7,lgbm,db1_dwt,zcr,default,1.1912,2.1141,1.4540,-0.0321
7,lgbm,db8_dwt,zcr,default,1.1792,2.0652,1.4371,-0.0082
7,lgbm,raw,zcr,default,1.1680,1.9888,1.4103,0.0291
7,lgbm,spectral_sub_dynamic,zcr,default,1.1474,1.9995,1.4140,0.0238
7,lgbm,steg,zcr,default,1.0528,1.7152,1.3097,0.1626
7,lgbm,wiener,zcr,default,1.1978,2.1283,1.4589,-0.0390
7,lgbm,bandpass,zcr,grid,1.1857,2.0592,1.4350,-0.0053
7,lgbm,db1_dwt,zcr,grid,1.1912,2.1141,1.4540,-0.0321
7,lgbm,db8_dwt,zcr,grid,1.1860,2.0891,1.4454,-0.0199
7,lgbm,raw,zcr,grid,1.1680,1.9888,1.4103,0.0291
7,lgbm,spectral_sub_dynamic,zcr,grid,1.1576,2.0053,1.4161,0.0210
7,lgbm,steg,zcr,grid,1.1326,1.9392,1.3926,0.0533
7,lgbm,wiener,zcr,grid,1.1978,2.1283,1.4589,-0.0390
7,lgbm,bandpass,zcr,random,1.1857,2.0353,1.4266,0.0064
7,lgbm,db1_dwt,zcr,random,1.1912,2.1141,1.4540,-0.0321
7,lgbm,db8_dwt,zcr,random,1.1901,2.1078,1.4518,-0.0290
7,lgbm,raw,zcr,random,1.1680,1.9888,1.4103,0.0291
7,lgbm,spectral_sub_dynamic,zcr,random,1.1843,2.0866,1.4445,-0.0187
7,lgbm,steg,zcr,random,1.1712,2.0395,1.4281,0.0043
7,lgbm,wiener,zcr,random,1.1978,2.1283,1.4589,-0.0390
